"Carimbo de data/hora","1.1 What areas have you been working on these past 5 years?
Tick all that apply.","1.2. What is your title? 
E.g., Senior Developer, Architect, Principal Software Engineer, Tester, etc.","1.3. Which country are you working from?","1.4. What is your professional experience in Microservices (in years)?","1.5. How many projects that involved the migration of monoliths to microservices have you been involved in?","1.6. What were the domain areas of these projects?","1.7. Roughly how many monthly active users did these systems serve when the process of migrating to microservices was started?","1.8. Roughly how many people were working on these systems when the process of migrating to microservices was started?","2.1.  Where do you look for guidance when migrating a monolith system to microservices?
Tick all that apply","2.2.  How do you often plan the migration of a monolith to microservices in regards to the evolution of the product?
Tick all that apply","2.3. How likely are you to consider these data sources when deciding how to decompose a monolith into different services?  [The output of static analysis tools (e.g., based on source code repository analysis)]","2.3. How likely are you to consider these data sources when deciding how to decompose a monolith into different services?  [The output of dynamic analysis tools (e.g., based on runtime data, such as logs or traces)]","2.3. How likely are you to consider these data sources when deciding how to decompose a monolith into different services?  [Development process data (e.g., from version-control, project management tools)]","2.3. How likely are you to consider these data sources when deciding how to decompose a monolith into different services?  [Software Documentation (e.g., business logic/capabilities/objects, data flow) and related artifacts (e.g., source code, configuration files)]","2.4. Which criteria do you use often for deciding the new service boundaries when decomposing a monolith into different services? 
Tick all that apply","3.1. Thinking of the migration from monolith to microservices projects you have been involved in, have you been assisted by any automated or semi-automated tools?","3.2. If yes, which tools were used and for which purpose?","3.3. Which type of tools did you find the most useful?","3.4. In which of these activities would you most appreciate additional tool support?
Tick at most 5 options.","3.5. What characteristics would you find most important in a tool for refactoring towards a microservice architecture?
Tick at most 8 options.","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Strangler Fig]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [UI Composition]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Branch by Abstraction]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Parallel Run]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Decorating Collaborator]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Change Data Capture]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Change code dependency to service call]","4.2.  Which of these techniques do you often use together? Do you use them ""before"", ""after"" or ""as a step of""?","4.3. In your experience, what are the main challenges of applying these techniques?","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Database View]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Database Wrapping Service]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Database-as-a-Service Interface]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Aggregate Exposing the Monolith]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Change Data Ownership]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Synchronize Data in Application]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Tracer Write]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Split Table]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Move Foreign-Key Relationship to Code]","5.2. Which of these techniques do you often use together? Do you use them ""before"", ""after"" or ""as a step of"" each other?","5.3. In your experience, what are the main challenges of applying these techniques?","6.1. What other techniques or patterns have you used in the migration process that were not mentioned in this survey?","6.2. In your opinion, which are the most important challenges faced in the migration process?
Tick at most 9 options.","7.1. Do you usually evaluate the result of a decomposition? How?","7.2. What quality attributes do you assess when evaluating the decomposition result?
Tick at most 4 options.","7.3. Why?","7.4. What metrics would you use to evaluate these quality attributes? Why?
Example: I use the throughput (e.g., requests per second) to measure the efficiency.","7.5. In which environments do you evaluate a decomposition result?
Tick all that apply","7.6. What kind of inputs do you use to evaluate a decomposition result?
Tick all that apply"
"2023/01/09 8:23:56 da tarde CET","Software Development;Software Architecture;Product Management;Teaching;Scientific Research","Professor","Brazil","4","2","Healthcare;Education","100 – 1K","< 10","Scientific articles;Books;Internal consulting","Stop product evolution, refactor the system to microservices, and then proceed with evolving the product","Neutral","Unlikely","Very likely","Very likely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design)","No","","","Understanding the monolith;Deciding services boundaries;Evaluating a decomposition result;Planning and managing the refactoring process","Ease of use;Support for various programming languages;Provide an explanation of candidate decompositions;Provide a visualization of candidate decompositions;Edit/model a candidate decomposition;having a large and detailed documentation","Strongly Agree","Strongly Agree","Disagree","Agree","Agree","Disagree","Neutral","Strangler Fig with UI Composition and Strangler Fig before Decorating Collaborator","team work and constantly update process planning","Agree","Neutral","Disagree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Split table as a step of Change Data Ownership","synchronization of data and maintenance of query efficiency","Feature oriented domain analysis","Database migration and data store splitting;Dealing with data consistency;Communication among services;Service orchestration;Effort estimation;Team organization;Ensuring reliability;Ensuring security","Using reuse and maintainability metrics","Maintainability;Reusability;Team Agility","","Reuse cost-benefits models and some raw metrics to measure orchestration complexity","Development","Functional tests"
"2023/01/10 9:01:08 da manhã CET","Software Development;Software Architecture","Architect","India","8","6","Retail;Travel and Tourism;Ratings and Review","10K – 100K","< 10","Scientific articles;Conference presentations;Web resources, blogs","Stop product evolution, refactor the system to microservices, and then proceed with evolving the product","Very likely","Likely","Likely","Very likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services);Based on lexical similarity (e.g., joining in the same service API endpoints with similar names)","Yes","AWS Data Management Service","Data migration tools","Microservice API design","Ease of use;Requiring minimal manual inputs","Neutral","Neutral","Agree","Agree","Strongly Agree","Neutral","Strongly Agree","Decorating collaborator and change code dependency to service call","Deployment of new microservices to replace the modules in monolith and request tracing","Neutral","Strongly Agree","Agree","Neutral","Agree","Neutral","Agree","Neutral","Disagree","Database Wrapping Service before Change Data Ownership","Maintaining the source of truth, transaction boundaries of monolith service and microservice. ","Database sharding and replicas.Placing these shards and replicas in multiple nodes for fault tolerance. ","Database migration and data store splitting;Dealing with data consistency;Communication among services;Ensuring code maintainability;Decoupling services from the monolith;Service orchestration;Microservices statefulness;Expected long-term return on investment (ROI);Ensuring reliability","Yes. On scalability, performance, source code maintenance, each service's ownership and usage","Maintainability;Security;Scalability;Team Agility","Microservice architecture provides freedom to individual service on scalability, source code maintenance and distributed responsibility of different services across multiple teams in organization. ","Response time, database query response time, requests per second, data payload in request and response","Staging;Production","Functional tests;Production"
"2023/01/10 3:57:35 da tarde CET","Software Development;Software Architecture;Operations","Senior Developer","Brasil","2","0","Finance","1K – 10K","< 10","Web resources, blogs;Other practitioners' experiences","Stop product evolution, refactor the system to microservices, and then proceed with evolving the product","Likely","Likely","Neutral","Neutral","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Deciding services boundaries;Refactoring code;Evaluating a decomposition result;Regression testing;Microservice API design","Versatility – usable via command line, within IDEs, independently, etc.;Support for various programming languages;Requiring minimal manual inputs;Being actively maintained;Easy modifications on restrictions without having to start over;Multiple decompositions alternatives;Provide a visualization of candidate decompositions;Edit/model a candidate decomposition","Neutral","Agree","Disagree","Agree","Disagree","Neutral","Agree","Change code dependency to service call and UI Composition ","","Agree","Neutral","Agree","Neutral","Neutral","Disagree","Neutral","Neutral","Agree","","","","Database migration and data store splitting;Dealing with data consistency;Decoupling services from the monolith;Service orchestration;Multitenancy;Microservices statefulness;Effort estimation;Team organization;Infrastructure to support microservices","Yes. Bug/Failure/Error tracing.","Maintainability;Performance, Efficiency;Scalability;Availability","",".","Development;Staging","Simulation;Production"
"2023/01/10 6:53:08 da tarde CET","Software Development;Software Architecture","Architect","Brazil","5","4","Finance;Retail;Marketplace","> 1M","10 – 50","Books;Conference presentations;Web resources, blogs;Other practitioners' experiences","Continuous refactoring interspersed with product evolution;Evolution already made in microservice","Neutral","Neutral","Likely","Very likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design)","No","","","Refactoring code;Evaluating a decomposition result;Regression testing","Ease of use;Versatility – usable via command line, within IDEs, independently, etc.;Support for various programming languages;Having successful case studies reported;Multiple decompositions alternatives;Provide an explanation of candidate decompositions;Provide a visualization of candidate decompositions;Provide an analysis of the changes of quality attributes and metrics","Agree","Neutral","Neutral","Agree","Neutral","Strongly Agree","Agree","Strangler Fig and Parallel Run. Step of evolution.","Business Knowledge","Agree","Agree","Disagree","Disagree","Neutral","Neutral","Disagree","Disagree","Disagree","","","N/A","Database migration and data store splitting;Dealing with data consistency;Communication among services;Decoupling services from the monolith;Service orchestration;Team organization;Infrastructure to support microservices;Ensuring reliability;Ensuring security","Yes. Delivery, indicators, metrics, time to market, agility","Maintainability;Performance, Efficiency;Business-related indicators;Team Agility","","Number of critical production incidents, Availability, team delivery","Staging;Production","Functional tests;Production"
"2023/01/10 7:16:33 da tarde CET","Software Development;Software Architecture","Senior Developer and Architect","Brazil","6","3","Finance;Education","100 – 1K","10 – 50","Scientific articles;Books;Conference presentations;Web resources, blogs","Stop product evolution, refactor the system to microservices, and then proceed with evolving the product;Continuous refactoring interspersed with product evolution","Likely","Neutral","Neutral","Likely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services)","Yes","General alert monitoring tools (Prometheus), orchestration (from deployment, management and scalability - OpenShift) and APM (Dynatrace)","from deployment, management and scalability","Analysis of organizational restructuring needs (team size, team organization, etc.);Planning and managing the refactoring process","Versatility – usable via command line, within IDEs, independently, etc.;Support for various programming languages;Provide an explanation of candidate decompositions;Provide comprehensive decomposition guidance","Neutral","Agree","Agree","Neutral","Neutral","Neutral","Agree","UI Composition + Change code dependency to service call","Find out where each boundary of a microservice that runs directly or intuitively in the data visualization layer begins and ends.","Disagree","Disagree","Disagree","Neutral","Disagree","Disagree","Neutral","Disagree","Disagree","It is part of each stage of migration of the functionalities that will compose the new product","Data synchronization between the monolith of possible data segregation due to writing microservices in migration stages","Experience and experiences of people lived in the subject","Database migration and data store splitting;Communication among services;Ensuring code maintainability;Service orchestration;Multitenancy;Ensuring reliability;Ensuring scalability;Ensuring security","Sometimes making a matrix comparison between the features of the monolithic with the services exposed separately","Performance, Efficiency;Reusability;Security;Scalability","The migrations I worked on in short were to optimize the customer's product for which reuse, security and scalability were essential as non-functional requirements of each decomposition. Therefore, performance and mainly efficiency were demanded to the maximum","Efficiency rate that was measured in execution numbers, time and number of errors (non-business errors) per second","Staging;Production","Functional tests;Simulation;Production"
"2023/01/10 8:48:24 da tarde CET","Software Development;Software Architecture","Senior Developer","Brasil","5","3","Finance","100 – 1K","10 – 50","Web resources, blogs;Other practitioners' experiences;Internal consulting","Continuous refactoring interspersed with product evolution","Neutral","Neutral","Unlikely","Very likely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design)","No","","","Refactoring code;Evaluating a decomposition result;Deployment automation;Microservice API design","Ease of use;Being actively maintained;Easy modifications on restrictions without having to start over;Multiple decompositions alternatives;Provide an explanation of candidate decompositions;Provide a visualization of candidate decompositions;Edit/model a candidate decomposition;Provide comprehensive decomposition guidance","Strongly Agree","Neutral","Disagree","Agree","Disagree","Disagree","Agree","As a step of","The constant change of the monolith, forcing changes in the techniques used.","Neutral","Agree","Disagree","Neutral","Disagree","Disagree","Agree","Agree","Strongly Disagree","Synchronize Data in Application as a step of Tracer Write","Changes to the database can cause unavailability and add complexity to development.","","Database migration and data store splitting;Dealing with data consistency;Ensuring code maintainability;Decoupling services from the monolith;Infrastructure to support microservices;Selecting infrastructure patterns;Ensuring reliability;Ensuring scalability;Ensuring security","Sometimes. Through the expected result in the database.","Performance, Efficiency;Reusability;Security;Availability","In this way we can assess whether the process has been defined correctly.","Nós avaliamos a performance sem que perca a segurança e disponibilidade.","Development","Simulation"
"2023/01/11 8:36:23 da manhã CET","Software Development;Software Architecture","Software Developer (titles are meaningless)","Finland","3","2","Electricity (utilities) metering, transportation","1K – 10K","10 – 50","Scientific articles;Conference presentations;Web resources, blogs;Other practitioners' experiences;Internal consulting;Trying things out/figuring things out","Rewrite/rebuild the entire system from scratch;Stop product evolution, refactor the system to microservices, and then proceed with evolving the product;Continuous refactoring interspersed with product evolution;This really depends on the system/organization/circumstances. There is no single right way of doing this. First you should make sure you really really need to go with microservices.","Neutral","Likely","Neutral","Likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Regression testing","Ease of use","Strongly Agree","Neutral","Agree","Neutral","Agree","Disagree","Disagree","Strangler Fig and Branch by Abstraction","Tight coupling in existing monolith might make it challenging to extract functionalities. The extraction process easily snowballs into a bigger undertaking.","Neutral","Agree","Agree","Disagree","Neutral","Strongly Agree","Disagree","Neutral","Agree","","The existing monolith performance might degrade when moving data around and adding service calls. Using multiple  data sources easily introduces distributed transactions which can be tricky to handle correctly.","","Database migration and data store splitting;Dealing with data consistency;Microservices statefulness;Infrastructure to support microservices","Performance testing","Maintainability;Performance, Efficiency;Deployability","Microservice should be independently deployable","Maintainability can be evaluated by reading the code, throughput for performance","Development;Staging;Production","Functional tests;Simulation"
"2023/01/11 3:40:09 da tarde CET","Software Architecture;Teaching;Scientific Research","Associate Professor","Brazil","3","1","Oil and Gas","< 100","< 10","Scientific articles;Books;Conference presentations;Other practitioners' experiences","Stop product evolution, refactor the system to microservices, and then proceed with evolving the product","Very likely","Very likely","Likely","Very likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services)","Yes","We have used our own tool named toMicroservices, which was developed to identify the microservice candidates from the legacy code.","","Deciding services boundaries;Evaluating a decomposition result;Regression testing;Planning and managing the refactoring process;Microservice API design","Ease of use;Versatility – usable via command line, within IDEs, independently, etc.;Multiple decompositions alternatives;Provide an explanation of candidate decompositions;Provide a visualization of candidate decompositions;Edit/model a candidate decomposition;Provide comprehensive decomposition guidance;Provide an analysis of the changes of quality attributes and metrics","Strongly Agree","Strongly Agree","Agree","Neutral","Agree","Neutral","Neutral","As my role was only in the identification of the microservice candidates, I did not apply any of these techniques. So I´m not able to answer this question.","As my role was only in the identification of the microservice candidates, I did not apply any of these techniques. So I´m not able to answer this question.","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","As my role was only in the identification of the microservice candidates, I did not apply any of these techniques. So I´m not able to answer this question.","As my role was only in the identification of the microservice candidates, I did not apply any of these techniques. So I´m not able to answer this question.","As I mentioned before, I have not been involved in the migration process in fact as I participated only in the beginning of the process (understanding the monolith, identifying the alternatives of decomposition and the microservices interfaces).","Dealing with data consistency;Communication among services;Decoupling services from the monolith;Multitenancy;Microservices statefulness;Effort estimation;Expected long-term return on investment (ROI)","We estimate the result of decomposition candidates using software metrics related to coupling, cohesion, network overhead, feature modularization, reusability, which might be useful to predict some quality attributes.","Performance, Efficiency;Business-related indicators;Reusability;Scalability","","Coupling, cohesion and feature modularization to measure maintainibility.
Network overhead to measure performance.
Reusability can be measured by the number of tenants or external services that use an specific service.","Development","Simulation"
"2023/01/11 8:27:01 da tarde CET","Software Development;Software Architecture;Coaching;Scientific Research","Consultant","Brazil","7","1","Finance","> 1M","50 – 200","Books;Conference presentations;Web resources, blogs;External consulting","Continuous refactoring interspersed with product evolution","Likely","Neutral","Likely","Very likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","Yes","We developed our own scripts to analyze source code and repository activities","We developed our own tools using Python and shell scripts","Understanding the monolith;Deciding services boundaries;Planning and managing the refactoring process","Versatility – usable via command line, within IDEs, independently, etc.;Support for various programming languages;Being actively maintained;Having successful case studies reported;Easy modifications on restrictions without having to start over;Multiple decompositions alternatives;Provide a visualization of candidate decompositions;Provide an analysis of the changes of quality attributes and metrics","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strangler Fig as an approach to all others described here. Branch by Abstraction as a step of Parallel Run. Change Data Capture as an alternative to Decorating Collaborator (when the latter was impossible or too costly). Change code dependency to service call as a step of Branch by Abstraction. UI Composition as a step of Strangler Fig.","Creating tests for the legacy application to ensure that the changes do not break legacy code. Training developers to select and apply those techniques properly. Tooling for monitoring the code base (to compare activity on the old and new platforms).","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Aggregate Exposing the Monolith in parallel with Change Data Ownership (one for each part of the data). Move FK Relationship to Code as a step of Split Table. Synchronize Data in Application before Split Table. Database View as a step of Database-as-a-Service Interface.","Tooling for migrating data and monitoring consistency. ","I would highlight some patterns related to managing the migration process. Keep Improving the Legacy System. New Functionality Goes Into the New Architecture. Restrict Changes to the Legacy System. Also, some of the Strangler Patterns [Yoder and Merson].","Dealing with data consistency;Communication among services;Decoupling services from the monolith;Service orchestration;Microservices statefulness;Effort estimation;Infrastructure to support microservices;Ensuring reliability;Cost increase (more services, more infrastructure)","Yes. By establishing metrics, including reliability and DORA metrics (deployment frequency, lead time for changes, mean time to recovery, and change failure rate), source code analysis (static and dynamic), agility metrics (lead time, throughput), and repository activity metrics.","Maintainability;Business-related indicators;Availability;Team Agility","I believe these metrics reflect most of the issues that lead to a migration from monolith to microservices in the first place.","Maintainability: lead time to create and evolve features, defect rate. Business-related indicators: lead time to new features. Availability: Apdex (average response time and % of requests satisfied). Team Agility: lead time, throughput for changes.","Development;Staging;Production","Functional tests;Production"
"2023/01/11 11:59:14 da tarde CET","Software Development;Software Architecture;Quality assurance;Product Management","Senior Developer and Architect","Brazil","5","14","Finance;Security;Supply Chain Management;Government ","> 1M","< 10","Scientific articles;Books;Web resources, blogs;Other practitioners' experiences;Documentation from technology providers","Identify the independent software modules, which can be isolated to migrate the smallest possible part, with the lowest business impact.","Unlikely","Unlikely","Likely","Very likely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services);I identify data from the structure of the business (static data) and operational data that represent the dynamics of the business. Then I modularize such data segments into organizational subgroups (administration, purchasing, finance, accounting, etc.)","Yes","Automated Acceptance Testing in Jenkins - Used to ensure the business process remains consistent.","Automated Acceptance Testing in Jenkins","Understanding the monolith;Deciding services boundaries;Refactoring code;Microservice API design;Map the direct link between which services in the monolith are related to services in microservices.","Ease of use;Versatility – usable via command line, within IDEs, independently, etc.;Support for various programming languages;Being actively maintained;Having successful case studies reported;Multiple decompositions alternatives;Edit/model a candidate decomposition;Allow modeling and simulation before implementing.","Strongly Agree","Agree","Disagree","Neutral","Neutral","Neutral","Disagree","Strangler Fig Application and UI Composition ","Identify the functional business units, document them as executed in the monolith and model them in microservices so that they deliver the same business results.","Agree","Neutral","Agree","Agree","Neutral","Disagree","Disagree","Neutral","Disagree","Database View and Aggregate Exposing the Monolith","Load the data before migrating to the new database structure.","Clean Architecture and BDD","Database migration and data store splitting;Dealing with data consistency;Effort estimation;Expected long-term return on investment (ROI);Team organization;Ensuring reliability;Ensuring scalability;Ensuring security;Scale refactoring boundaries","Using Automated Acceptance Tests, run by DevOps orchestrators, both on the monolith and microservice.","Maintainability;Security;Scalability;Availability","Continuous Improvement and High Availability.","Technical errors for business operations, and technical errors for successful business operations.","Development;Staging;Production","Functional tests;Simulation"
"2023/01/12 1:13:24 da tarde CET","Operations;Teaching;Infrastructure","Infrastructure analyst","Brazil","1","2","Education;Real Estate","> 1M","10 – 50","Scientific articles;Conference presentations;Web resources, blogs;Other practitioners' experiences;External consulting;Internal consulting","Rewrite/rebuild the entire system from scratch;Continuous refactoring interspersed with product evolution","Neutral","Neutral","Likely","Likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Deciding services boundaries;Refactoring code;Regression testing;Planning and managing the refactoring process;Microservice API design","Ease of use;Requiring minimal manual inputs;Being actively maintained;Having successful case studies reported;Easy modifications on restrictions without having to start over","Agree","Agree","Agree","Agree","Agree","Agree","Agree","We used the Strangler Fig Application, Parallel Run and Decorating Collaborat techniques as a step in the process.","Apply the techniques as correctly as possible.","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","There was no need to decompose the database.","","","Communication among services;Decoupling services from the monolith;Service orchestration;Effort estimation;Infrastructure to support microservices;Selecting infrastructure patterns;Ensuring reliability;Ensuring scalability;Ensuring security","I did not perform a decomposition assessment.","Reusability;Security;Scalability;Availability","","So far we have not carried out quality measurements.","Development;Staging","Functional tests;Simulation;Production"
"2023/01/12 2:26:35 da tarde CET","Software Development;Software Architecture","Architect ","India","5","4","Finance;Security","1K – 10K","50 – 200","Books;Web resources, blogs;","Identification of component and decomposeo","Neutral","Likely","Very likely","Very likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design)","Yes","Jenkins,Travis and dynatrace ( ci/cm)","Jenkins and openshift deployment features ","Deciding services boundaries;Evaluating a decomposition result;Regression testing;Planning and managing the refactoring process","Ease of use;Versatility – usable via command line, within IDEs, independently, etc.;Support for various programming languages;Requiring minimal manual inputs;Doing the refactoring quickly;Being actively maintained;Easy modifications on restrictions without having to start over;Multiple decompositions alternatives","Strongly Agree","Agree","Agree","Agree","Neutral","Agree","Agree","Strangler fit","","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Database view","","","Database migration and data store splitting;Dealing with data consistency;Communication among services;Ensuring code maintainability;Decoupling services from the monolith;Infrastructure to support microservices","Yes. With test cases","Maintainability;Performance, Efficiency;Security;Availability","","Through put and customize by team","Development","Functional tests"
"2023/01/12 2:39:28 da tarde CET","Software Development","Senior Developer","Brazil","2","1","Credit Granting","> 1M","10 – 50","Scientific articles;Books;Web resources, blogs","Continuous refactoring interspersed with product evolution","Very likely","Likely","Likely","Very likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units)","Yes","Dependency Analysis: SchemaSpy And Structure101.","Dependency Analysis","Deciding services boundaries;Deployment automation;Analysis of organizational restructuring needs (team size, team organization, etc.);Planning and managing the refactoring process;Microservice API design","Ease of use;Versatility – usable via command line, within IDEs, independently, etc.;Support for various programming languages;Having successful case studies reported;Multiple decompositions alternatives;Edit/model a candidate decomposition;Provide comprehensive decomposition guidance","Strongly Agree","Neutral","Disagree","Agree","Disagree","Disagree","Agree","Strangler Fig Application - Migration, Parallel Run - Tests And Change Code Dependency to Service Call - Migration","How to apply each technique in detail.","Disagree","Disagree","Agree","Neutral","Agree","Agree","Agree","Neutral","Neutral","","","","Database migration and data store splitting;Dealing with data consistency;Communication among services;Service orchestration;Continuous deployment/integration;Team organization;Infrastructure to support microservices;Ensuring scalability;Ensuring security","I see 3 quality attributes: Maintainability, Scalability and Business-related indicators.","Maintainability;Business-related indicators;Scalability","","I use the time to fix a bug and the number of class changeds. I use the throughput (requests per second).","Development;Staging","Functional tests;Simulation"
"2023/01/12 3:11:44 da tarde CET","Software Development;Software Architecture;Coaching","Senior fullstack developer","Italy","3","1","Security;Manufacturing","100K – 1M","< 10","Books;Web resources, blogs","Rewrite/rebuild the entire system from scratch","Very unlikely","Very unlikely","Very unlikely","Very likely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design)","No","","","Refactoring code;Deployment automation","Support for various programming languages;Being actively maintained;Multiple decompositions alternatives","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Agree","","","Strongly Agree","Neutral","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","","","","Communication among services;Ensuring code maintainability;Multitenancy;Continuous deployment/integration;Team organization;Ensuring scalability;Ensuring security","no","Performance, Efficiency;Reusability;Security;Scalability","","nope","Development","Simulation"
